game_status,dealer_total,dealer_cards,player_name,player_total,player_cards,player_wager,player_balance,running_count,deck_remaining_percent,true_count,remaining_cards
blackjack,19,four five jack ,computer,21,jack ace ,100,-1400,-6,0.5576923076923077,-10.758620689655173,",eight,ten,three,ace,jack,four,nine,ace,six,five,ten,five,seven,queen,two,three,six,two,nine,jack,seven,six,four,five,eight,two,three"
Tie,21,ten ace ,computer,21,eight three jack ,100,-1400,-7,0.46153846153846156,-15.166666666666666,",four,nine,ace,six,five,ten,five,seven,queen,two,three,six,two,nine,jack,seven,six,four,five,eight,two,three"
dealer wins,19,six three jack ,computer,16,six queen ,100,-1500,2,0.9230769230769231,2.1666666666666665,",eight,king,seven,four,four,ten,nine,seven,jack,six,two,king,two,four,seven,jack,five,ace,three,three,king,jack,five,two,queen,ace,nine,queen,king,ace,three,eight,five,eight,queen,nine,seven,ace,five,ten,eight,nine,ten,ten,four,two"
dealer wins,18,king four four ,computer,15,eight seven ,100,-1600,2,0.8269230769230769,2.418604651162791,",ten,nine,seven,jack,six,two,king,two,four,seven,jack,five,ace,three,three,king,jack,five,two,queen,ace,nine,queen,king,ace,three,eight,five,eight,queen,nine,seven,ace,five,ten,eight,nine,ten,ten,four,two"
dealer wins,19,nine jack ,computer,17,ten seven ,100,-1700,0,0.7307692307692308,0.0,",six,two,king,two,four,seven,jack,five,ace,three,three,king,jack,five,two,queen,ace,nine,queen,king,ace,three,eight,five,eight,queen,nine,seven,ace,five,ten,eight,nine,ten,ten,four,two"
dealer bust,25,two two four seven jack ,computer,16,six king ,100,-1600,2,0.6538461538461539,3.0588235294117645,",five,ace,three,three,king,jack,five,two,queen,ace,nine,queen,king,ace,three,eight,five,eight,queen,nine,seven,ace,five,ten,eight,nine,ten,ten,four,two"
dealer wins,19,ace three jack five ,computer,18,five three king ,100,-1700,4,0.5192307692307692,7.703703703703705,",two,queen,ace,nine,queen,king,ace,three,eight,five,eight,queen,nine,seven,ace,five,ten,eight,nine,ten,ten,four,two"
Tie,20,seven nine four ,computer,20,six four queen ,100,-1700,2,0.9230769230769231,2.1666666666666665,",nine,queen,seven,six,eight,ten,four,ten,eight,three,three,jack,ace,five,queen,two,four,seven,king,ten,two,two,ace,jack,seven,jack,three,ace,queen,eight,two,king,nine,king,king,five,nine,eight,five,jack,ace,six,ten,three,six"
dealer bust,24,queen six eight ,computer,16,nine seven ,100,-1600,2,0.8076923076923077,2.4761904761904763,",ten,four,ten,eight,three,three,jack,ace,five,queen,two,four,seven,king,ten,two,two,ace,jack,seven,jack,three,ace,queen,eight,two,king,nine,king,king,five,nine,eight,five,jack,ace,six,ten,three,six"
player wins,18,four eight three three ,computer,20,ten ten ,100,-1500,1,0.7115384615384616,1.4054054054054053,",jack,ace,five,queen,two,four,seven,king,ten,two,two,ace,jack,seven,jack,three,ace,queen,eight,two,king,nine,king,king,five,nine,eight,five,jack,ace,six,ten,three,six"
dealer wins,21,ace queen ,computer,17,jack five two ,100,-1600,-1,0.5961538461538461,-1.6774193548387097,",four,seven,king,ten,two,two,ace,jack,seven,jack,three,ace,queen,eight,two,king,nine,king,king,five,nine,eight,five,jack,ace,six,ten,three,six"
player wins,17,seven ten ,computer,18,four king two two ,100,-1500,-2,0.5,-4.0,",ace,jack,seven,jack,three,ace,queen,eight,two,king,nine,king,king,five,nine,eight,five,jack,ace,six,ten,three,six"
dealer wins,18,eight six four ,computer,14,king four ,100,-1600,1,0.9230769230769231,1.0833333333333333,",jack,ten,five,two,nine,ace,jack,ten,queen,jack,two,queen,eight,seven,six,queen,nine,queen,ace,seven,nine,six,eight,ace,king,five,seven,ten,three,nine,six,two,five,four,eight,ten,ace,jack,three,three,king,five,king,four,three,seven"
dealer wins,21,ten two nine ,computer,15,jack five ,100,-1700,1,0.8269230769230769,1.2093023255813955,",ace,jack,ten,queen,jack,two,queen,eight,seven,six,queen,nine,queen,ace,seven,nine,six,eight,ace,king,five,seven,ten,three,nine,six,two,five,four,eight,ten,ace,jack,three,three,king,five,king,four,three,seven"
blackjack,20,jack queen ,computer,21,ace ten ,100,-1500,-3,0.7307692307692308,-4.105263157894736,",jack,two,queen,eight,seven,six,queen,nine,queen,ace,seven,nine,six,eight,ace,king,five,seven,ten,three,nine,six,two,five,four,eight,ten,ace,jack,three,three,king,five,king,four,three,seven"
player wins,17,two eight seven ,computer,20,jack queen ,100,-1400,-4,0.6538461538461539,-6.117647058823529,",six,queen,nine,queen,ace,seven,nine,six,eight,ace,king,five,seven,ten,three,nine,six,two,five,four,eight,ten,ace,jack,three,three,king,five,king,four,three,seven"
player bust,20,queen queen ,computer,23,six nine ace seven ,100,-1500,-5,0.5576923076923077,-8.96551724137931,",nine,six,eight,ace,king,five,seven,ten,three,nine,six,two,five,four,eight,ten,ace,jack,three,three,king,five,king,four,three,seven"
Tie,17,six ace ,computer,17,nine eight ,100,-1500,-5,0.4423076923076923,-11.304347826086957,",king,five,seven,ten,three,nine,six,two,five,four,eight,ten,ace,jack,three,three,king,five,king,four,three,seven"
player wins,20,jack queen ,computer,21,two nine king ,100,-1400,-1,0.9230769230769231,-1.0833333333333333,",ten,queen,eight,two,nine,queen,king,seven,ten,jack,three,ace,eight,king,four,six,nine,five,jack,six,ace,ten,two,seven,seven,two,ace,eight,five,three,king,four,five,ace,nine,seven,six,four,ten,eight,three,five,jack,queen,three,six"
dealer wins,21,queen two nine ,computer,18,ten eight ,100,-1500,-2,0.8269230769230769,-2.418604651162791,",queen,king,seven,ten,jack,three,ace,eight,king,four,six,nine,five,jack,six,ace,ten,two,seven,seven,two,ace,eight,five,three,king,four,five,ace,nine,seven,six,four,ten,eight,three,five,jack,queen,three,six"
dealer wins,20,king ten ,computer,17,queen seven ,100,-1600,-5,0.7307692307692308,-6.842105263157894,",jack,three,ace,eight,king,four,six,nine,five,jack,six,ace,ten,two,seven,seven,two,ace,eight,five,three,king,four,five,ace,nine,seven,six,four,ten,eight,three,five,jack,queen,three,six"
blackjack,21,three eight king ,computer,21,jack ace ,100,-1400,-6,0.6538461538461539,-9.176470588235293,",four,six,nine,five,jack,six,ace,ten,two,seven,seven,two,ace,eight,five,three,king,four,five,ace,nine,seven,six,four,ten,eight,three,five,jack,queen,three,six"
dealer wins,21,six five jack ,computer,13,four nine ,100,-1500,-3,0.5576923076923077,-5.379310344827586,",six,ace,ten,two,seven,seven,two,ace,eight,five,three,king,four,five,ace,nine,seven,six,four,ten,eight,three,five,jack,queen,three,six"
dealer wins,20,ace two seven ,computer,16,six ten ,100,-1600,-3,0.46153846153846156,-6.5,",seven,two,ace,eight,five,three,king,four,five,ace,nine,seven,six,four,ten,eight,three,five,jack,queen,three,six"
Tie,20,four ten six ,computer,20,king jack ,100,-1600,-2,0.9230769230769231,-2.1666666666666665,",nine,two,two,queen,seven,four,eight,seven,seven,two,king,queen,ace,jack,queen,three,six,six,ten,four,ace,five,four,seven,nine,three,nine,queen,six,ten,eight,five,three,five,five,jack,nine,eight,jack,ace,king,ten,two,king,ace,eight"
dealer bust,24,two queen four eight ,computer,18,nine two seven ,100,-1500,-1,0.8269230769230769,-1.2093023255813955,",seven,seven,two,king,queen,ace,jack,queen,three,six,six,ten,four,ace,five,four,seven,nine,three,nine,queen,six,ten,eight,five,three,five,five,jack,nine,eight,jack,ace,king,ten,two,king,ace,eight"
player wins,17,seven king ,computer,19,seven two queen ,100,-1400,-1,0.6923076923076923,-1.4444444444444444,",ace,jack,queen,three,six,six,ten,four,ace,five,four,seven,nine,three,nine,queen,six,ten,eight,five,three,five,five,jack,nine,eight,jack,ace,king,ten,two,king,ace,eight"
blackjack,19,jack three six ,computer,21,ace queen ,100,-1200,-3,0.5961538461538461,-5.032258064516129,",six,ten,four,ace,five,four,seven,nine,three,nine,queen,six,ten,eight,five,three,five,five,jack,nine,eight,jack,ace,king,ten,two,king,ace,eight"
dealer wins,21,ten ace ,computer,19,six four five four ,100,-1300,-3,0.5,-6.0,",seven,nine,three,nine,queen,six,ten,eight,five,three,five,five,jack,nine,eight,jack,ace,king,ten,two,king,ace,eight"
dealer wins,20,queen king ,computer,18,eight jack ,100,-1400,-3,0.9230769230769231,-3.25,",three,seven,queen,queen,three,jack,ten,queen,nine,eight,three,nine,seven,four,four,nine,eight,ace,two,ace,five,ten,ten,jack,five,six,king,six,six,king,seven,four,jack,nine,two,two,five,five,ten,two,seven,six,four,king,three,ace,eight"
player bust,17,seven queen ,computer,26,three queen three jack ,100,-1500,-4,0.8461538461538461,-4.7272727272727275,",ten,queen,nine,eight,three,nine,seven,four,four,nine,eight,ace,two,ace,five,ten,ten,jack,five,six,king,six,six,king,seven,four,jack,nine,two,two,five,five,ten,two,seven,six,four,king,three,ace,eight"
player wins,18,queen eight ,computer,19,ten nine ,100,-1400,-6,0.7307692307692308,-8.210526315789473,",three,nine,seven,four,four,nine,eight,ace,two,ace,five,ten,ten,jack,five,six,king,six,six,king,seven,four,jack,nine,two,two,five,five,ten,two,seven,six,four,king,three,ace,eight"
dealer bust,22,nine four nine ,computer,14,three seven four ,100,-1300,-4,0.6538461538461539,-6.117647058823529,",eight,ace,two,ace,five,ten,ten,jack,five,six,king,six,six,king,seven,four,jack,nine,two,two,five,five,ten,two,seven,six,four,king,three,ace,eight"
player bust,22,ace ace ten jack ,computer,25,eight two five ten ,100,-1400,-5,0.5384615384615384,-9.285714285714286,",five,six,king,six,six,king,seven,four,jack,nine,two,two,five,five,ten,two,seven,six,four,king,three,ace,eight"
dealer wins,18,three five seven three ,computer,12,ten two ,100,-1500,2,0.9230769230769231,2.1666666666666665,",jack,jack,five,ace,ace,king,six,three,six,ace,king,queen,nine,king,two,seven,ten,five,queen,four,six,nine,six,four,queen,eight,two,jack,two,ace,eight,seven,nine,three,eight,nine,five,four,seven,king,queen,eight,jack,ten,ten"
player bust,21,jack ace ,computer,26,jack five ace king ,100,-1600,0,0.8076923076923077,0.0,",six,three,six,ace,king,queen,nine,king,two,seven,ten,five,queen,four,six,nine,six,four,queen,eight,two,jack,two,ace,eight,seven,nine,three,eight,nine,five,four,seven,king,queen,eight,jack,ten,ten"
player bust,23,three ace queen nine ,computer,22,six six king ,100,-1700,2,0.6923076923076923,2.888888888888889,",king,two,seven,ten,five,queen,four,six,nine,six,four,queen,eight,two,jack,two,ace,eight,seven,nine,three,eight,nine,five,four,seven,king,queen,eight,jack,ten,ten"
Tie,17,two ten five ,computer,17,king seven ,100,-1700,1,0.5576923076923077,1.793103448275862,",queen,four,six,nine,six,four,queen,eight,two,jack,two,ace,eight,seven,nine,three,eight,nine,five,four,seven,king,queen,eight,jack,ten,ten"
player bust,17,four nine four ,computer,22,queen six six ,100,-1800,2,0.46153846153846156,4.333333333333333,",queen,eight,two,jack,two,ace,eight,seven,nine,three,eight,nine,five,four,seven,king,queen,eight,jack,ten,ten"
dealer bust,25,king five ace nine ,computer,20,ten queen ,100,-1700,-2,0.9230769230769231,-2.1666666666666665,",two,ace,six,two,king,seven,six,three,five,ten,nine,six,jack,three,king,five,four,queen,ace,two,six,queen,jack,ten,three,eight,five,eight,two,jack,nine,nine,four,eight,ten,seven,four,eight,four,ace,seven,jack,queen,seven,king"
dealer wins,20,ace two seven ,computer,18,two six king ,100,-1800,0,0.8076923076923077,0.0,",six,three,five,ten,nine,six,jack,three,king,five,four,queen,ace,two,six,queen,jack,ten,three,eight,five,eight,two,jack,nine,nine,four,eight,ten,seven,four,eight,four,ace,seven,jack,queen,seven,king"
player wins,19,three ten six ,computer,20,six five nine ,100,-1700,2,0.6923076923076923,2.888888888888889,",jack,three,king,five,four,queen,ace,two,six,queen,jack,ten,three,eight,five,eight,two,jack,nine,nine,four,eight,ten,seven,four,eight,four,ace,seven,jack,queen,seven,king"
dealer bust,22,three five four queen ,computer,20,jack king ,100,-1600,2,0.5769230769230769,3.466666666666667,",ace,two,six,queen,jack,ten,three,eight,five,eight,two,jack,nine,nine,four,eight,ten,seven,four,eight,four,ace,seven,jack,queen,seven,king"
dealer bust,22,two queen ten ,computer,17,ace six jack ,100,-1500,2,0.46153846153846156,4.333333333333333,",three,eight,five,eight,two,jack,nine,nine,four,eight,ten,seven,four,eight,four,ace,seven,jack,queen,seven,king"
player bust,17,seven king ,computer,22,seven six ace eight ,100,-1600,0,0.9230769230769231,0.0,",six,ten,queen,nine,three,ace,jack,eight,queen,king,nine,queen,eight,seven,seven,four,four,three,two,eight,four,two,three,nine,king,queen,two,five,ace,four,ten,ten,five,three,six,five,jack,ten,ace,jack,six,two,king,five,nine"
Tie,19,ten nine ,computer,19,six queen three ,100,-1600,-1,0.8076923076923077,-1.2380952380952381,",ace,jack,eight,queen,king,nine,queen,eight,seven,seven,four,four,three,two,eight,four,two,three,nine,king,queen,two,five,ace,four,ten,ten,five,three,six,five,jack,ten,ace,jack,six,two,king,five,nine"
dealer wins,20,jack queen ,computer,19,ace eight ,100,-1700,-4,0.7115384615384616,-5.621621621621621,",king,nine,queen,eight,seven,seven,four,four,three,two,eight,four,two,three,nine,king,queen,two,five,ace,four,ten,ten,five,three,six,five,jack,ten,ace,jack,six,two,king,five,nine"
player wins,17,nine eight ,computer,20,king queen ,100,-1600,-6,0.6346153846153846,-9.454545454545455,",seven,seven,four,four,three,two,eight,four,two,three,nine,king,queen,two,five,ace,four,ten,ten,five,three,six,five,jack,ten,ace,jack,six,two,king,five,nine"
dealer wins,21,seven four two eight ,computer,14,seven four three ,100,-1700,-4,0.5576923076923077,-7.172413793103448,",four,two,three,nine,king,queen,two,five,ace,four,ten,ten,five,three,six,five,jack,ten,ace,jack,six,two,king,five,nine"
player wins,17,four three king ,computer,20,five ace four queen ,100,-1600,2,0.9230769230769231,2.1666666666666665,",jack,queen,five,three,ace,eight,seven,ten,two,two,ten,six,nine,ten,two,six,eight,three,seven,six,king,nine,eight,ace,five,jack,nine,three,four,two,four,jack,king,ten,queen,seven,king,seven,ace,nine,six,queen,eight,jack"
dealer bust,22,queen three ace eight ,computer,15,jack five ,100,-1500,2,0.7884615384615384,2.5365853658536586,",seven,ten,two,two,ten,six,nine,ten,two,six,eight,three,seven,six,king,nine,eight,ace,five,jack,nine,three,four,two,four,jack,king,ten,queen,seven,king,seven,ace,nine,six,queen,eight,jack"
player wins,18,ten two six ,computer,19,seven two ten ,100,-1400,3,0.6730769230769231,4.457142857142856,",nine,ten,two,six,eight,three,seven,six,king,nine,eight,ace,five,jack,nine,three,four,two,four,jack,king,ten,queen,seven,king,seven,ace,nine,six,queen,eight,jack"
Tie,19,ten six three ,computer,19,nine two eight ,100,-1400,4,0.5576923076923077,7.172413793103448,",seven,six,king,nine,eight,ace,five,jack,nine,three,four,two,four,jack,king,ten,queen,seven,king,seven,ace,nine,six,queen,eight,jack"
dealer bust,23,six nine eight ,computer,17,seven king ,100,-1300,4,0.4423076923076923,9.043478260869566,",ace,five,jack,nine,three,four,two,four,jack,king,ten,queen,seven,king,seven,ace,nine,six,queen,eight,jack"
player wins,18,ace seven ,computer,20,king ten ,100,-1200,-3,0.9230769230769231,-3.25,",four,queen,two,nine,seven,queen,king,jack,eight,king,four,queen,ace,five,two,nine,three,three,three,three,ace,eight,ten,nine,seven,jack,two,two,ace,eight,six,eight,ten,ten,king,five,queen,seven,nine,jack,four,six,six,jack,five,four,six"
player bust,19,queen nine ,computer,23,four two seven queen ,100,-1300,-2,0.8461538461538461,-2.3636363636363638,",king,jack,eight,king,four,queen,ace,five,two,nine,three,three,three,three,ace,eight,ten,nine,seven,jack,two,two,ace,eight,six,eight,ten,ten,king,five,queen,seven,nine,jack,four,six,six,jack,five,four,six"
dealer wins,20,jack king ,computer,18,king eight ,100,-1400,-5,0.7307692307692308,-6.842105263157894,",four,queen,ace,five,two,nine,three,three,three,three,ace,eight,ten,nine,seven,jack,two,two,ace,eight,six,eight,ten,ten,king,five,queen,seven,nine,jack,four,six,six,jack,five,four,six"
dealer bust,24,queen five nine ,computer,17,four ace two ,100,-1300,-5,0.6538461538461539,-7.647058823529411,",three,three,three,three,ace,eight,ten,nine,seven,jack,two,two,ace,eight,six,eight,ten,ten,king,five,queen,seven,nine,jack,four,six,six,jack,five,four,six"
dealer bust,24,three three eight ten ,computer,17,three three ace ,100,-1200,-1,0.5384615384615384,-1.8571428571428572,",nine,seven,jack,two,two,ace,eight,six,eight,ten,ten,king,five,queen,seven,nine,jack,four,six,six,jack,five,four,six"
player wins,20,two ten eight ,computer,21,five ace king five ,100,-1100,0,0.9230769230769231,0.0,",eight,three,queen,nine,jack,seven,five,seven,ten,two,eight,four,two,king,queen,four,three,nine,nine,five,six,king,four,queen,ten,ace,seven,four,nine,ten,ace,six,six,three,queen,three,jack,eight,six,king,two,ace,jack,jack"
dealer bust,22,three nine jack ,computer,18,eight queen ,100,-1000,0,0.7884615384615384,0.0,",seven,five,seven,ten,two,eight,four,two,king,queen,four,three,nine,nine,five,six,king,four,queen,ten,ace,seven,four,nine,ten,ace,six,six,three,queen,three,jack,eight,six,king,two,ace,jack,jack"
player bust,19,five ten four ,computer,24,seven seven two eight ,100,-1100,0,0.6923076923076923,0.0,",two,king,queen,four,three,nine,nine,five,six,king,four,queen,ten,ace,seven,four,nine,ten,ace,six,six,three,queen,three,jack,eight,six,king,two,ace,jack,jack"
dealer wins,17,king four three ,computer,12,two queen ,100,-1200,0,0.5576923076923077,0.0,",nine,nine,five,six,king,four,queen,ten,ace,seven,four,nine,ten,ace,six,six,three,queen,three,jack,eight,six,king,two,ace,jack,jack"
